Order Number,Toothbrush Type,Order Date,Customer Age,Order Quantity,Delivery Postcode,Billing Postcode,is_first,Dispatch Status,Dispatched Date,Delivery Status,Delivery Date
BRU00005200,Toothbrush 4000,2022-06-27 13:53:32.933106400,25,6,DG2 9QB,DG2   9QB,1,Dispatched,2022-06-27 20:38:37.876277200,Delivered,2022-06-29 06:33:27.605690800
BRU00004091,Toothbrush 2000,2022-08-26 13:08:43.916464000,58,2,FK16 6EF,FK16   6EF,1,Dispatched,2022-08-26 20:03:25.619782000,Delivered,2022-08-27 20:43:30.825480400
BRU00000170,Toothbrush 2000,2021-07-22 02:41:55.235764400,79,7,CF44 7PB,CF44   7PB,1,Dispatched,2021-07-22 08:49:06.995442800,Delivered,2021-07-23 08:00:14.942330000
BRU00005663,Toothbrush 2000,2021-06-10 14:43:06.151974800,83,4,BN10 7LN,BN10   7LN,1,Dispatched,2021-06-10 22:14:16.406324000,Delivered,2021-06-12 04:50:03.044402000
BRU00003987,Toothbrush 4000,2022-01-25 22:02:06.730550000,31,3,DE65 5HZ,DE65   5HZ,1,Dispatched,2022-01-26 05:21:14.750012000,Delivered,2022-01-27 04:04:22.885786400
BRU00003708,Toothbrush 2000,2021-10-25 21:14:03.131520400,65,9,E14 6DP,E14   6DP,1,Dispatched,2021-10-26 04:04:36.825866800,Delivered,2021-10-27 04:07:50.386523200
BRU00004276,Toothbrush 4000,2021-01-17 22:07:27.522128400,32,4,GY2 4AR,GY2   4AR,1,Dispatched,2021-01-18 05:31:11.762383200,Delivered,2021-01-19 07:57:17.717916000
BRU00004685,Toothbrush 2000,2022-03-16 13:32:26.031166800,94,7,BH15 4AB,BH15   4AB,1,Dispatched,2022-03-16 20:57:56.225617200,Delivered,2022-03-17 22:14:50.670556800
BRU00004253,Toothbrush 2000,2021-04-08 03:21:37.806490000,73,6,HA2 0NR,HA2   0NR,1,Dispatched,2021-04-08 11:12:25.327694800,Delivered,2021-04-09 14:35:04.173798400
BRU00001901,Toothbrush 4000,2022-11-15 22:14:13.869492000,32,2,IP1 4HU,IP1   4HU,1,Dispatched,2022-11-16 04:47:39.348888000,Delivered,2022-11-17 08:44:00.923971200
BRU00004470,Toothbrush 4000,2022-10-27 19:08:03.708219200,31,9,CO13 0UU,CO13   0UU,1,Dispatched,2022-10-28 03:24:57.573627199,Delivered,2022-10-28 22:36:54.396983599
BRU00002422,Toothbrush 2000,2021-11-20 08:49:42.831622400,66,9,BD17 6AN,BD17   6AN,1,Dispatched,2021-11-20 15:37:21.632730800,Delivered,2021-11-21 17:37:51.156341600
BRU00004020,Toothbrush 2000,2021-11-03 23:13:51.495385999,69,4,HP9 2QX,HP9   2QX,1,Dispatched,2021-11-04 06:08:40.236685999,Delivered,2021-11-05 14:33:09.254043199
BRU00003306,Toothbrush 4000,2022-02-06 01:39:50.207789600,25,3,EN11 8HJ,EN11   8HJ,1,Dispatched,2022-02-06 09:23:00.907016000,Delivered,2022-02-07 16:35:49.329446000
BRU00001164,Toothbrush 2000,2021-12-29 15:40:30.567981200,71,9,CF14 5ES,CF14   5ES,1,Dispatched,2021-12-29 22:43:46.792385600,Delivered,2021-12-30 21:05:44.232639200
BRU00001496,Toothbrush 4000,2022-08-21 08:40:30.653788000,24,3,CV8 1DQ,CV8   1DQ,1,Dispatched,2022-08-21 15:37:08.551120000,Delivered,2022-08-22 18:38:27.434420800
BRU00004538,Toothbrush 4000,2021-02-11 13:21:46.626166000,16,3,BN2 8AG,BN2   8AG,1,Dispatched,2021-02-11 20:12:23.458924000,Delivered,2021-02-12 21:01:44.764481200
BRU00002105,Toothbrush 4000,2021-11-04 08:30:35.950720800,23,5,B26 3FR,B26   3FR,1,Dispatched,2021-11-04 14:56:43.911612000,Delivered,2021-11-05 16:09:46.632313200
BRU00005137,Toothbrush 2000,2021-01-23 15:38:22.611298400,70,9,DA12 1LE,DA12   1LE,1,Dispatched,2021-01-23 22:45:20.774997200,Delivered,2021-01-24 17:51:38.185594400
BRU00003853,Toothbrush 4000,2022-06-16 23:46:53.050932000,18,8,CV34 6ET,CV34   6ET,1,Dispatched,2022-06-17 06:05:09.894086400,Delivered,2022-06-18 05:43:57.333715200
BRU00005584,Toothbrush 2000,2022-06-06 00:44:53.012416000,73,6,CV23 0NZ,CV23   0NZ,1,Dispatched,2022-06-06 06:11:52.446064000,Delivered,2022-06-07 10:55:06.086843200
BRU00000597,Toothbrush 4000,2021-11-14 23:14:24.633085200,19,3,DN22 9NN,DN22   9NN,1,Dispatched,2021-11-15 06:23:38.108490000,Delivered,2021-11-16 18:29:04.166718000
BRU00001988,Toothbrush 4000,2022-02-01 23:48:29.912163200,34,3,EX8 5EF,EX8   5EF,1,Dispatched,2022-02-02 06:26:19.096746800,Delivered,2022-02-03 14:14:45.449769200
BRU00002993,Toothbrush 2000,2021-04-26 10:13:12.607282800,68,3,CA1 3GR,CA1   3GR,1,Dispatched,2021-04-26 16:26:46.006982400,Delivered,2021-04-27 20:09:09.661236000
BRU00003303,Toothbrush 2000,2021-07-13 03:56:48.977271600,62,5,AB51 0LJ,AB51   0LJ,1,Dispatched,2021-07-13 11:39:54.226602000,Delivered,2021-07-14 14:23:37.422556800
BRU00002207,Toothbrush 4000,2021-12-25 16:55:20.313399200,22,3,CH1 3NH,CH1   3NH,1,Dispatched,2021-12-26 00:55:22.222781599,Delivered,2021-12-27 05:12:39.878623999
BRU00003435,Toothbrush 2000,2022-04-20 14:10:48.674086000,82,5,EH12 8LP,EH12   8LP,1,Dispatched,2022-04-20 21:04:44.293620400,Delivered,2022-04-21 15:15:56.114053600
BRU00000523,Toothbrush 2000,2022-11-27 14:47:43.474280399,79,9,DA11 9LA,DA11   9LA,1,Dispatched,2022-11-27 22:15:21.736091999,Delivered,2022-11-28 16:30:03.327704399
BRU00005605,Toothbrush 2000,2021-06-01 07:02:14.302939200,81,1,EC2A 4DW,EC2A   4DW,1,Dispatched,2021-06-01 14:57:55.661461200,Delivered,2021-06-02 20:35:40.781288400
BRU00003336,Toothbrush 4000,2022-05-11 21:49:48.684030799,0,5,CF42 6EN,CF42   6EN,1,Dispatched,2022-05-12 05:38:38.311283599,Delivered,2022-05-13 07:50:13.462186399
BRU00003642,Toothbrush 4000,2021-08-12 19:04:45.883242000,27,3,BN2 7BN,BN2   7BN,1,Dispatched,2021-08-13 02:10:42.567393600,Delivered,2021-08-14 02:07:57.499560000
BRU00000709,Toothbrush 2000,2022-07-06 05:46:46.799867999,73,8,DE11 8AA,DE11   8AA,1,Dispatched,2022-07-06 13:27:19.124341199,Delivered,2022-07-07 13:59:41.758022399
BRU00000874,Toothbrush 2000,2021-04-16 07:22:26.654045599,71,4,BN14 9AS,BN14   9AS,1,Dispatched,2021-04-16 15:00:29.841959599,Delivered,2021-04-17 15:37:33.117244399
BRU00000948,Toothbrush 2000,2021-04-22 12:10:51.460512799,77,6,B1 3DT,B1   3DT,1,Dispatched,2021-04-22 20:07:28.377334399,Delivered,2021-04-23 15:15:22.036516399
BRU00001351,Toothbrush 2000,2021-12-03 00:34:50.627027600,83,7,BH6 3QR,BH6   3QR,1,Dispatched,2021-12-03 07:49:32.807697200,Delivered,2021-12-04 11:07:24.868250000
BRU00003947,Toothbrush 4000,2022-09-23 09:18:27.953988000,25,4,IP25 7RP,IP25   7RP,1,Dispatched,2022-09-23 16:45:10.331192400,Delivered,2022-09-24 21:26:52.240620000
BRU00000976,Toothbrush 2000,2022-02-13 22:05:43.414402400,82,8,B46 2BT,B46   2BT,1,Dispatched,2022-02-14 04:59:26.092592000,Delivered,2022-02-15 11:18:55.917689600
BRU00004781,Toothbrush 4000,2021-11-05 08:27:00.999413200,33,7,G3 8TP,G3   8TP,1,Dispatched,2021-11-05 16:35:00.103220800,Delivered,2021-11-06 21:48:00.629804800
BRU00002588,Toothbrush 4000,2022-03-18 08:50:46.710446800,35,5,DH9 9NQ,DH9   9NQ,1,Dispatched,2022-03-18 16:20:41.792080000,Delivered,2022-03-19 20:28:28.913676400
BRU00001002,Toothbrush 4000,2021-04-11 11:46:39.458990000,26,4,CB4 3BX,CB4   3BX,1,Dispatched,2021-04-11 18:46:32.490696800,Delivered,2021-04-12 23:24:32.775624800
BRU00002550,Toothbrush 2000,2021-07-23 18:10:02.866430800,78,5,EX8 5JR,EX8   5JR,1,Dispatched,2021-07-24 01:24:44.970737200,Delivered,2021-07-25 02:41:34.507890400
BRU00000718,Toothbrush 4000,2022-09-29 11:16:32.752776400,14,1,HP17 9AL,HP17   9AL,1,Dispatched,2022-09-29 17:49:05.102659600,Delivered,2022-09-30 21:41:00.733535200
BRU00002383,Toothbrush 4000,2021-01-20 07:51:29.474383600,23,1,GL55 6TF,GL55   6TF,1,Dispatched,2021-01-20 15:14:31.123366000,Delivered,2021-01-22 00:09:41.247697600
BRU00004315,Toothbrush 4000,2022-03-22 06:35:51.345554800,13,9,B17 9HB,B17   9HB,1,Dispatched,2022-03-22 13:49:01.470509200,Delivered,2022-03-23 16:21:31.509628000
BRU00000803,Toothbrush 4000,2021-11-06 16:36:57.275342000,18,8,HA4 7DW,HA4   7DW,1,Dispatched,2021-11-07 00:06:33.999567200,Delivered,2021-11-08 01:01:44.421384800
BRU00005227,Toothbrush 4000,2022-08-16 03:49:08.271669600,27,6,CH1 1LG,CH1   1LG,1,Dispatched,2022-08-16 10:32:51.991957200,Delivered,2022-08-17 08:34:06.581052000
BRU00004027,Toothbrush 4000,2022-06-22 15:32:18.010190800,32,2,EH6 8BX,EH6   8BX,1,Dispatched,2022-06-22 22:12:18.777424000,Delivered,2022-06-23 22:48:09.059436400
BRU00002424,Toothbrush 2000,2022-05-20 17:14:57.736204400,74,7,BS6 5SY,BS6   5SY,1,Dispatched,2022-05-21 01:10:29.578234400,Delivered,2022-05-22 01:21:17.091932000
BRU00001243,Toothbrush 4000,2021-07-28 05:27:17.078094800,25,5,DN3 3NP,DN3   3NP,1,Dispatched,2021-07-28 11:45:16.965004399,Delivered,2021-07-29 18:01:44.854709599
BRU00003649,Toothbrush 2000,2022-07-15 18:58:08.162119200,71,5,DG3 4BQ,DG3   4BQ,1,Dispatched,2022-07-16 02:24:54.177372000,Delivered,2022-07-17 04:27:45.162820800
BRU00005317,Toothbrush 4000,2022-08-24 15:28:01.487075200,39,6,EC1R 5DL,EC1R   5DL,1,Dispatched,2022-08-24 22:17:55.435124800,Delivered,2022-08-26 01:21:07.278966400
BRU00001155,Toothbrush 4000,2022-05-06 09:31:37.514135200,36,2,GU51 4JY,GU51   4JY,1,Dispatched,2022-05-06 16:45:36.962758000,Delivered,2022-05-08 01:22:04.404200800
BRU00000211,Toothbrush 4000,2022-06-14 08:31:58.125016000,39,3,FY6 6RD,FY6   6RD,1,Dispatched,2022-06-14 15:43:53.864088400,Delivered,2022-06-15 19:11:50.653685200
BRU00000629,Toothbrush 4000,2022-10-07 11:55:46.684458000,25,9,CV10 7BY,CV10   7BY,1,Dispatched,2022-10-07 19:05:19.624483200,Delivered,2022-10-09 00:35:16.971139200
BRU00001318,Toothbrush 4000,2021-09-13 22:45:45.241049600,52,5,DY5 2HQ,DY5   2HQ,1,Dispatched,2021-09-14 05:47:56.317424000,Delivered,2021-09-15 12:25:20.915508800
BRU00003307,Toothbrush 2000,2022-05-12 06:47:48.911761600,95,8,BA1 0UZ,BA1   0UZ,1,Dispatched,2022-05-12 13:36:49.097033200,Delivered,2022-05-13 19:09:58.931142400
BRU00005175,Toothbrush 2000,2022-08-01 21:01:19.649371600,83,3,CH7 5NJ,CH7   5NJ,1,Dispatched,2022-08-02 03:27:42.511469200,Delivered,2022-08-03 10:35:22.449272800
BRU00003249,Toothbrush 4000,2021-01-09 13:13:27.673214800,22,1,BD5 7HA,BD5   7HA,1,Dispatched,2021-01-09 20:05:00.624594400,Delivered,2021-01-10 23:58:05.588780800
BRU00002180,Toothbrush 4000,2021-12-07 08:43:21.169651600,30,6,BN10 7SY,BN10   7SY,1,Dispatched,2021-12-07 15:36:27.400206400,Delivered,2021-12-08 22:41:03.004819600
BRU00003520,Toothbrush 2000,2022-09-09 08:55:34.968457600,64,6,HR8 2XL,HR8   2XL,1,Dispatched,2022-09-09 16:09:51.292343200,Delivered,2022-09-10 17:16:45.691853200
BRU00001421,Toothbrush 2000,2022-08-09 08:12:59.106837200,77,4,HU13 9NW,HU13   9NW,1,Dispatched,2022-08-09 16:00:58.795916000,Delivered,2022-08-10 18:21:55.311569600
BRU00000367,Toothbrush 2000,2021-10-09 10:08:30.664650800,75,8,BB8 7BN,BB8   7BN,1,Dispatched,2021-10-09 17:14:19.016159600,Delivered,2021-10-10 22:42:19.867053200
BRU00003734,Toothbrush 4000,2022-08-28 04:58:19.828119200,40,9,HD9 6AF,HD9   6AF,1,Dispatched,2022-08-28 12:53:07.479602000,Delivered,2022-08-29 12:28:50.898192800
BRU00001374,Toothbrush 2000,2021-07-08 04:36:05.896683200,82,8,AL4 8EA,AL4   8EA,1,Dispatched,2021-07-08 10:50:37.955146400,Delivered,2021-07-09 14:52:10.977710000
BRU00000962,Toothbrush 4000,2022-03-07 16:16:33.903486000,36,5,CH4 8NE,CH4   8NE,1,Dispatched,2022-03-07 23:35:03.280288800,Delivered,2022-03-09 08:04:50.349873600
BRU00005512,Toothbrush 4000,2021-11-23 05:20:14.935620000,21,1,CB3 0AY,CB3   0AY,1,Dispatched,2021-11-23 12:40:06.351933600,Delivered,2021-11-24 20:08:55.921382400
BRU00004101,Toothbrush 4000,2022-08-10 01:41:14.993836800,33,6,DY4 0DF,DY4   0DF,1,Dispatched,2022-08-10 09:00:34.179303600,Delivered,2022-08-11 19:54:19.116486000
BRU00001523,Toothbrush 2000,2021-04-25 15:52:45.214894400,88,2,BR1 4RN,BR1   4RN,1,Dispatched,2021-04-25 22:36:36.023456000,Delivered,2021-04-26 23:07:32.635572800
BRU00004972,Toothbrush 4000,2021-09-24 18:46:47.123801600,6,7,FY8 3FG,FY8   3FG,1,Dispatched,2021-09-25 01:28:33.512295200,Delivered,2021-09-25 21:01:53.566379599
BRU00005235,Toothbrush 2000,2021-10-06 23:06:11.373902800,84,6,HP22 5NU,HP22   5NU,1,Dispatched,2021-10-07 06:43:28.645433200,Delivered,2021-10-08 09:00:22.207055200
BRU00002971,Toothbrush 2000,2021-08-06 00:26:22.535902000,77,5,FK1 4DS,FK1   4DS,1,Dispatched,2021-08-06 06:15:33.092579200,Delivered,2021-08-07 03:40:41.565968800
BRU00004115,Toothbrush 2000,2021-05-14 11:27:18.516730800,63,4,CM7 1BN,CM7   1BN,1,Dispatched,2021-05-14 18:13:26.403579600,Delivered,2021-05-15 19:05:02.421194400
BRU00001991,Toothbrush 4000,2021-01-18 12:14:25.301827600,43,3,IP11 0YT,IP11   0YT,1,Dispatched,2021-01-18 19:11:13.484064400,Delivered,2021-01-19 22:46:26.421613600
BRU00001903,Toothbrush 2000,2021-05-23 19:54:31.026532400,68,4,DT2 7RT,DT2   7RT,1,Dispatched,2021-05-24 03:12:05.581224800,Delivered,2021-05-25 13:12:52.605969200
BRU00004983,Toothbrush 2000,2022-12-01 02:21:55.108334000,67,7,G83 0RP,G83   0RP,1,Dispatched,2022-12-01 09:10:43.870913600,Delivered,2022-12-02 08:44:35.398422800
BRU00000104,Toothbrush 4000,2022-05-28 18:14:00.147188000,29,9,BS31 2SU,BS31   2SU,1,Dispatched,2022-05-29 00:59:29.159310800,Delivered,2022-05-30 00:03:53.814102800
BRU00002438,Toothbrush 4000,2022-07-22 04:31:39.574662400,11,8,E8 2PJ,E8   2PJ,1,Dispatched,2022-07-22 10:43:46.107593200,Delivered,2022-07-23 14:37:12.399068800
BRU00003578,Toothbrush 2000,2022-08-31 14:10:24.938092000,85,2,CM14 4AR,CM14   4AR,1,Dispatched,2022-08-31 21:33:30.939373600,Delivered,2022-09-02 02:50:36.159901599
BRU00004183,Toothbrush 2000,2022-02-15 15:01:44.478130399,74,3,IP11 9LJ,IP11   9LJ,1,Dispatched,2022-02-15 23:04:41.838927199,Delivered,2022-02-17 05:35:21.231185599
BRU00001761,Toothbrush 4000,2022-03-12 16:12:08.854860400,19,5,BH21 3DP,BH21   3DP,1,Dispatched,2022-03-12 23:03:14.003098000,Delivered,2022-03-13 22:42:25.087663600
BRU00001939,Toothbrush 4000,2021-11-25 19:30:38.899086800,23,7,CH3 6RE,CH3   6RE,1,Dispatched,2021-11-26 02:57:27.369651200,Delivered,2021-11-27 04:14:05.899163600
BRU00003792,Toothbrush 2000,2021-05-16 13:53:42.163580000,77,5,FK10 2AH,FK10   2AH,1,Dispatched,2021-05-16 22:32:00.032628800,Delivered,2021-05-18 06:15:39.266934800
BRU00002226,Toothbrush 2000,2022-06-02 15:25:01.211832800,57,6,E17 4LW,E17   4LW,1,Dispatched,2022-06-02 21:56:37.809110000,Delivered,2022-06-04 04:57:39.942107600
BRU00002233,Toothbrush 2000,2021-03-03 14:45:41.098580800,83,6,G67 2PX,G67   2PX,1,Dispatched,2021-03-03 21:44:11.872274800,Delivered,2021-03-04 20:56:00.127217200
BRU00002063,Toothbrush 4000,2022-03-19 19:39:25.895553600,29,6,CT18 7DA,CT18   7DA,1,Dispatched,2022-03-20 02:56:21.203542799,Delivered,2022-03-21 05:03:44.607251999
BRU00001121,Toothbrush 2000,2021-07-17 19:05:35.223604000,64,9,DY1 3TH,DY1   3TH,1,Dispatched,2021-07-18 02:33:08.554535200,Delivered,2021-07-19 14:23:26.148742000
BRU00003352,Toothbrush 2000,2022-05-09 15:32:52.044500400,79,6,DH3 3HS,DH3   3HS,1,Dispatched,2022-05-09 22:23:04.615890000,Delivered,2022-05-10 23:54:43.661181600
BRU00003968,Toothbrush 4000,2021-06-13 14:18:09.848709200,35,2,DA7 6PH,DA7   6PH,1,Dispatched,2021-06-13 21:41:45.577192400,Delivered,2021-06-15 01:17:38.997699200
BRU00005537,Toothbrush 4000,2022-03-25 15:08:48.461631200,15,1,HA3 8PJ,HA3   8PJ,1,Dispatched,2022-03-25 21:53:12.070786400,Delivered,2022-03-27 07:04:34.854951200
BRU00000965,Toothbrush 2000,2021-05-25 14:24:46.080774800,75,1,DY12 1DE,DY12   1DE,1,Dispatched,2021-05-25 21:19:11.714538800,Delivered,2021-05-27 02:50:54.338331200
BRU00004414,Toothbrush 4000,2022-02-11 18:12:21.278532400,24,6,DY11 5RY,DY11   5RY,1,Dispatched,2022-02-12 01:26:51.846721600,Delivered,2022-02-13 10:44:40.008650800
BRU00005422,Toothbrush 4000,2021-05-21 06:07:43.850194800,38,4,GY3 5DR,GY3   5DR,1,Dispatched,2021-05-21 13:09:12.476676000,Delivered,2021-05-22 23:38:14.171072400
BRU00004292,Toothbrush 2000,2021-01-21 15:14:21.901361200,74,2,CH4 8QX,CH4   8QX,1,Dispatched,2021-01-21 22:23:11.267807200,Delivered,2021-01-22 19:18:58.830608800
BRU00004732,Toothbrush 2000,2021-07-30 18:28:39.032136000,78,9,BH3 7BP,BH3   7BP,1,Dispatched,2021-07-31 01:10:35.462620800,Delivered,2021-08-01 06:35:29.859002400
BRU00005635,Toothbrush 4000,2022-09-23 14:13:28.266928800,25,6,EH13 0LE,EH13   0LE,1,Dispatched,2022-09-23 21:59:18.931849200,Delivered,2022-09-25 05:20:01.518015600
BRU00001785,Toothbrush 2000,2022-06-26 03:30:33.135485600,61,3,GU34 3DQ,GU34   3DQ,1,Dispatched,2022-06-26 10:32:42.497615600,Delivered,2022-06-27 15:54:05.837718800
BRU00004675,Toothbrush 2000,2021-06-30 20:38:50.412480800,90,7,DY11 7AG,DY11   7AG,1,Dispatched,2021-07-01 03:21:12.143549600,Delivered,2021-07-02 05:21:34.253230400
BRU00002446,Toothbrush 2000,2021-12-17 10:18:27.631102000,73,6,EH12 5UT,EH12   5UT,1,Dispatched,2021-12-17 16:39:05.779073200,Delivered,2021-12-19 00:53:09.346182400
BRU00001130,Toothbrush 2000,2021-04-08 19:50:17.466728000,70,6,BD3 7BB,BD3   7BB,1,Dispatched,2021-04-09 02:19:02.451231200,Delivered,2021-04-10 01:01:40.085987600
BRU00003762,Toothbrush 4000,2022-09-13 17:59:15.372032400,32,9,BD3 8BH,BD3   8BH,1,Dispatched,2022-09-14 00:49:26.512468800,Delivered,2022-09-15 05:29:25.210440000
BRU00003966,Toothbrush 2000,2022-09-19 01:22:22.256715200,73,9,CM3 6PL,CM3   6PL,1,Dispatched,2022-09-19 09:44:16.972456400,Delivered,2022-09-20 16:43:38.092445600
BRU00002913,Toothbrush 2000,2021-06-08 03:08:04.407020000,71,7,CH8 7AS,CH8   7AS,1,Dispatched,2021-06-08 10:41:04.752252800,Delivered,2021-06-09 18:56:10.955848400
BRU00000747,Toothbrush 2000,2022-10-05 11:08:57.391356800,73,1,G42 8RD,G42   8RD,1,Dispatched,2022-10-05 18:52:13.408942400,Delivered,2022-10-06 16:41:18.882909200
BRU00002690,Toothbrush 2000,2021-03-12 21:42:04.994922000,66,1,BN23 5NA,BN23   5NA,1,Dispatched,2021-03-13 04:18:56.864661600,Delivered,2021-03-14 06:46:41.574732000
BRU00003071,Toothbrush 2000,2022-04-03 08:08:18.825390000,82,8,CO10 8HB,CO10   8HB,1,Dispatched,2022-04-03 15:10:46.035528000,Delivered,2022-04-04 13:06:10.178529600
BRU00001185,Toothbrush 2000,2022-02-19 03:26:56.577198000,73,9,B61 0GD,B61   0GD,1,Dispatched,2022-02-19 11:10:36.447703200,Delivered,2022-02-20 14:51:33.123246000
BRU00003871,Toothbrush 2000,2021-03-05 22:06:14.963110800,59,1,BN43 5QR,BN43   5QR,1,Dispatched,2021-03-06 05:43:10.771941600,Delivered,2021-03-07 04:50:47.922851999
BRU00000599,Toothbrush 4000,2022-04-10 13:25:58.291046400,23,5,HX2 0BB,HX2   0BB,1,Dispatched,2022-04-10 20:09:45.230648400,Delivered,2022-04-11 17:30:29.202706800
BRU00003556,Toothbrush 4000,2021-09-29 14:27:46.503552800,26,8,B30 1UH,B30   1UH,1,Dispatched,2021-09-29 21:06:27.975508400,Delivered,2021-10-01 04:12:09.398518400
BRU00003156,Toothbrush 4000,2022-09-23 16:20:20.861818000,23,1,FK2 0ZQ,FK2   0ZQ,1,Dispatched,2022-09-23 23:26:17.694383200,Delivered,2022-09-24 22:42:28.162057600
BRU00003566,Toothbrush 2000,2022-09-18 14:40:29.435284400,71,4,CT17 0UP,CT17   0UP,1,Dispatched,2022-09-18 21:53:01.906550000,Delivered,2022-09-19 23:43:03.236910800
BRU00000892,Toothbrush 2000,2021-07-23 00:57:00.578575200,72,8,DT9 5JA,DT9   5JA,1,Dispatched,2021-07-23 07:43:12.824944800,Delivered,2021-07-24 14:26:38.148213600
BRU00002202,Toothbrush 2000,2021-03-03 03:56:59.253364000,81,5,CW7 3AD,CW7   3AD,1,Dispatched,2021-03-03 12:07:43.674330400,Delivered,2021-03-04 18:41:52.872223599
BRU00000385,Toothbrush 4000,2022-09-05 21:19:44.956054000,30,9,HP19 9NU,HP19   9NU,1,Dispatched,2022-09-06 04:12:34.233704800,Delivered,2022-09-07 03:13:51.723582400
BRU00001672,Toothbrush 2000,2022-01-07 13:52:38.110631600,77,2,CF42 6SN,CF42   6SN,1,Dispatched,2022-01-07 20:53:59.456883200,Delivered,2022-01-09 04:25:29.239763600
BRU00004893,Toothbrush 2000,2021-05-02 13:06:52.223662800,77,5,DY1 2HU,DY1   2HU,1,Dispatched,2021-05-02 19:19:01.127388000,Delivered,2021-05-03 23:27:12.653877600
BRU00002552,Toothbrush 2000,2021-05-13 02:34:19.061429200,76,5,HU8 9UL,HU8   9UL,1,Dispatched,2021-05-13 10:05:35.283340000,Delivered,2021-05-14 21:15:13.974757600
BRU00003417,Toothbrush 4000,2022-11-25 00:59:28.876343200,54,8,CO15 9HU,CO15   9HU,1,Dispatched,2022-11-25 08:34:28.359310000,Delivered,2022-11-26 14:16:09.497966800
BRU00005062,Toothbrush 2000,2022-08-27 07:24:19.150707600,64,4,HR2 0AS,HR2   0AS,1,Dispatched,2022-08-27 14:20:56.706086400,Delivered,2022-08-28 23:33:40.178059200
BRU00002594,Toothbrush 4000,2021-03-23 03:31:19.047535599,28,8,EN2 9DP,EN2   9DP,1,Dispatched,2021-03-23 10:44:12.991627599,Delivered,2021-03-24 09:39:21.471140799
BRU00001612,Toothbrush 2000,2022-03-26 17:40:55.653764400,61,2,B92 8SZ,B92   8SZ,1,Dispatched,2022-03-27 00:47:00.166040400,Delivered,2022-03-28 13:46:31.518266400
BRU00005439,Toothbrush 2000,2022-01-29 00:23:43.682864000,73,5,AL1 5LA,AL1   5LA,1,Dispatched,2022-01-29 07:12:39.404956400,Delivered,2022-01-30 05:12:42.083925200
BRU00001305,Toothbrush 2000,2021-09-28 05:34:19.821710000,82,5,B92 9JS,B92   9JS,1,Dispatched,2021-09-28 12:43:39.433703600,Delivered,2021-09-29 16:15:35.918122400
BRU00005350,Toothbrush 2000,2022-08-05 22:55:05.406016000,98,4,GU3 3PZ,GU3   3PZ,1,Dispatched,2022-08-06 06:50:11.219462800,Delivered,2022-08-07 05:19:16.114327600
BRU00002453,Toothbrush 4000,2022-01-16 02:57:14.653051600,19,4,B73 5RR,B73   5RR,1,Dispatched,2022-01-16 09:09:48.931880800,Delivered,2022-01-17 09:40:35.658451600
BRU00002606,Toothbrush 2000,2021-07-06 15:51:05.274419600,58,3,CF34 9EG,CF34   9EG,1,Dispatched,2021-07-06 22:53:00.624766400,Delivered,2021-07-07 20:35:13.255280000
BRU00003290,Toothbrush 2000,2021-08-19 23:44:29.407699200,88,3,CO2 9DZ,CO2   9DZ,1,Dispatched,2021-08-20 06:30:05.580870000,Delivered,2021-08-20 19:49:25.371302400
BRU00003538,Toothbrush 2000,2022-04-30 16:28:32.893979600,77,9,IP26 5NT,IP26   5NT,1,Dispatched,2022-04-30 23:53:26.412731600,Delivered,2022-05-02 00:33:55.295644400
BRU00000762,Toothbrush 4000,2021-09-24 11:44:38.689143600,33,5,HU4 6RR,HU4   6RR,1,Dispatched,2021-09-24 19:15:46.201866000,Delivered,2021-09-25 18:16:50.368816799
BRU00004955,Toothbrush 2000,2021-08-22 14:31:38.864766400,74,9,EH5 1BU,EH5   1BU,1,Dispatched,2021-08-22 22:16:32.716988800,Delivered,2021-08-24 07:35:44.566786000
BRU00005643,Toothbrush 2000,2021-07-17 03:23:02.397222000,85,4,HU4 7BN,HU4   7BN,1,Dispatched,2021-07-17 11:27:20.996914800,Delivered,2021-07-18 22:33:22.612245600
BRU00003637,Toothbrush 4000,2021-02-01 02:26:18.938993200,33,8,EH6 5TA,EH6   5TA,1,Dispatched,2021-02-01 08:55:13.848718000,Delivered,2021-02-02 14:38:29.276947600
BRU00004952,Toothbrush 2000,2022-09-26 13:25:24.350742800,86,4,CH5 4AX,CH5   4AX,1,Dispatched,2022-09-26 20:33:22.477449200,Delivered,2022-09-27 19:10:45.604872800
BRU00001908,Toothbrush 2000,2021-03-23 13:54:23.018568000,82,7,CW12 3HT,CW12   3HT,1,Dispatched,2021-03-23 21:51:15.129351600,Delivered,2021-03-24 23:46:46.463655600
BRU00000999,Toothbrush 2000,2022-07-10 11:42:59.425390399,74,5,BN1 8LN,BN1   8LN,1,Dispatched,2022-07-10 19:11:54.543904399,Delivered,2022-07-12 01:50:58.500369199
BRU00001520,Toothbrush 4000,2022-08-11 01:46:06.593060800,31,3,CT12 6BJ,CT12   6BJ,1,Dispatched,2022-08-11 09:10:12.345576400,Delivered,2022-08-12 12:43:05.300491600
BRU00002648,Toothbrush 4000,2022-03-31 06:29:43.434299200,35,5,CF82 7NS,CF82   7NS,1,Dispatched,2022-03-31 13:44:33.471166000,Delivered,2022-04-01 18:48:10.898321200
